job_title,company_name,work_place,work_year,education,recruit_number,release_time,company_nature,company_size,industry,salary
C++高级开发工程师,深圳市凌度汽车电子有限公司,深圳-龙华区,3-4年经验,大专,招1人,1-29发布,民营公司,500-1000人,"贸易/进出口,互联网/电子商务",1.5-2.8万/月
C++高级开发工程师,开通金融信息服务（北京）有限公司,北京-朝阳区,5-7年经验,本科,招1人,1-29发布,民营公司,50-150人,"互联网/电子商务,金融/投资/证券",1.5-2.5万/月
C++高级开发工程师,深圳市财富趋势科技股份有限公司,武汉-洪山区,5-7年经验,本科,招5人,1-28发布,创业公司,150-500人,"计算机软件,互联网/电子商务",1.5-2.5万/月
C++高级开发工程师,厦门行棋网络科技有限公司,厦门,1年经验,大专,招若干人,1-28发布,民营公司,少于50人,"互联网/电子商务,计算机软件",1-1.5万/月
C++高级开发工程师,深圳市智乐园科技股份有限公司,深圳,3-4年经验,大专,招1人,1-28发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.5-2万/月
C++高级开发工程师,广州友圈网络科技有限公司,广州-天河区,3-4年经验,大专,招2人,1-28发布,民营公司,少于50人,互联网/电子商务,2-2.5万/月
C++高级开发工程师,上海雷塔智能科技有限公司,上海-闵行区,3-4年经验,本科,招1人,1-28发布,民营公司,50-150人,"电子技术/半导体/集成电路,互联网/电子商务",1.5-2万/月
C++高级开发工程师,深圳市智慧盾科技有限公司,南京,5-7年经验,大专,招1人,1-27发布,民营公司,150-500人,"计算机软件,互联网/电子商务",1.8-2.2万/月
C++高级开发工程师,麦片科技（深圳）有限公司,长春-高新技术产业开发区,1年经验,本科,招1人,1-27发布,民营公司,少于50人,"计算机软件,互联网/电子商务",0.8-1.2万/月
C++高级开发工程师,深圳市鹰硕技术有限公司,深圳-宝安区,3-4年经验,本科,招2人,1-27发布,民营公司,150-500人,"互联网/电子商务,教育/培训/院校",1.3-2万/月
C++高级开发工程师,北京泛为信息科技有限公司,上海-浦东新区,3-4年经验,本科,招1人,1-26发布,民营公司,150-500人,"互联网/电子商务,广告",2.5-3.5万/月
C++高级开发工程师,西安智人网络科技有限公司,北京,3-4年经验,大专,招若干人,1-26发布,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",3-4万/月
C++高级开发工程师,四川凯普顿农业发展有限公司,成都-武侯区,5-7年经验,本科,招1人,1-26发布,民营公司,少于50人,"农/林/牧/渔,互联网/电子商务",2.5-3万/月
C++高级开发工程师,大连睿海信息科技有限公司,大连-高新园区,3-4年经验,本科,招若干人,1-23发布,民营公司,50-150人,"通信/电信/网络设备,互联网/电子商务",1.2-1.8万/月
C++高级开发工程师,北京鸿业同行科技有限公司,洛阳,1年经验,本科,招15人,1-22发布,民营公司,150-500人,"计算机软件,互联网/电子商务",0.5-1.5万/月
C++高级开发工程师,武汉掌通宝网络科技有限公司,武汉-江岸区,5-7年经验,大专,招3人,1-16发布,民营公司,50-150人,"互联网/电子商务,计算机软件",0.8-2万/月
C++高级开发工程师,广州心娱网络科技有限公司,广州-天河区,3-4年经验,本科,招若干人,1-12发布,民营公司,150-500人,"计算机软件,互联网/电子商务",2-2.5万/月
C++高级开发工程师,广州奇异果科技有限公司,广州-海珠区,3-4年经验,本科,招1人,9-1发布,民营公司,50-150人,"网络游戏,互联网/电子商务",1.8-3万/月
C++高级开发工程师,深圳市畅玩时代科技有限公司,深圳-南山区,3-4年经验,本科,招1人,9-2发布,民营公司,少于50人,"计算机软件,互联网/电子商务",1.5-2.3万/月
C++高级开发工程师,江苏云柜网络技术有限公司,上海-普陀区,3-4年经验,大专,招若干人,9-1发布,民营公司,150-500人,互联网/电子商务,1.5-2万/月
C++高级开发工程师,深圳源中瑞科技有限公司,深圳-龙华区,3-4年经验,本科,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",1-2万/月
C++高级开发工程师,南京启辰智兴科技发展有限公司,南京-雨花台区,3-4年经验,本科,招5人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.5-3万/月
C++高级开发工程师,杭州捷配信息科技有限公司,杭州-下城区,3-4年经验,本科,招1人,1-28发布,民营公司,150-500人,互联网/电子商务,1.2-2万/月
C++高级开发工程师,哔哩哔哩,上海-杨浦区,3-4年经验,本科,招1人,1-28发布,上市公司,1000-5000人,互联网/电子商务,2.5-4万/月
C++高级开发工程师,厦门行棋网络科技有限公司,厦门,1年经验,大专,招若干人,1-28发布,民营公司,少于50人,"互联网/电子商务,计算机软件",1.5-5万/月
C++高级开发工程师,厦门行棋网络科技有限公司,厦门-思明区,3-4年经验,大专,招若干人,1-28发布,民营公司,少于50人,"互联网/电子商务,计算机软件",1-1.5万/月
C++高级开发工程师,深圳市乐易网络股份有限公司,深圳-南山区,5-7年经验,本科,招若干人,1-28发布,民营公司,150-500人,"网络游戏,互联网/电子商务",2-4万/月
C++高级开发工程师,苏州星奥达科技有限公司,苏州-吴中区,3-4年经验,本科,招1人,1-27发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1-1.5万/月
C++高级开发工程师,上海双深信息技术有限公司,上海-闵行区,3-4年经验,本科,招1人,1-16发布,民营公司,少于50人,"计算机软件,互联网/电子商务",2-3万/月
C++高级开发工程师,广联达,上海-闵行区,5-7年经验,本科,招若干人,1-15发布,上市公司,5000-10000人,"计算机软件,互联网/电子商务",2.5-4万/月
C++高级开发工程师,中电太极（集团）有限公司,北京-海淀区,5-7年经验,本科,招若干人,1-14发布,国企,5000-10000人,"计算机软件,互联网/电子商务",1.5-2.5万/月
C++高级开发工程师,麦片科技（深圳）有限公司,长春-高新技术产业开发区,5-7年经验,本科,招2人,1-13发布,民营公司,少于50人,"计算机软件,互联网/电子商务",1.1-1.6万/月
C++高级开发工程师,广联达,西安-未央区,在校生/应届生,本科,招1人,1-13发布,上市公司,5000-10000人,"计算机软件,互联网/电子商务",1.5-2.5万/月
C++高级开发工程师,广州讯鸿网络技术有限公司,广州-天河区,5-7年经验,本科,招1人,1-12发布,民营公司,50-150人,互联网/电子商务,2-2.5万/月
C++高级开发工程师,文博安全科技有限公司,成都-天府新区,3-4年经验,本科,招1人,9-23发布,民营公司,少于50人,"计算机软件,互联网/电子商务",1.2-1.8万/月
C++高级开发工程师,盾钰（上海）互联网科技有限公司,上海-浦东新区,3-4年经验,本科,招4人,9-14发布,民营公司,50-150人,"计算机软件,互联网/电子商务",20-30万/年
C++高级开发工程师,北京数码易知科技发展有限责任公司,北京,5-7年经验,本科,招5人,9-8发布,国企,150-500人,"计算机软件,互联网/电子商务",1.9-2.6万/月
C++高级开发工程师,维豪信息安全技术有限公司,北京-海淀区,5-7年经验,硕士,招1人,8-31发布,民营公司,150-500人,"计算机软件,互联网/电子商务",2.5-5万/月
C++高级软件工程师,深圳维京人网络科技有限公司,成都,2年经验,本科,招若干人,9-9发布,民营公司,50-150人,互联网/电子商务,1.3-2.5万/月
C++高级研发工程师,广州中望龙腾软件股份有限公司,广州-天河区,3-4年经验,本科,招若干人,1-27发布,民营公司,150-500人,"计算机软件,互联网/电子商务",1.5-2万/月
C++高级研发工程师-视频能行业能力中心,中移物联网有限公司,重庆-渝北区,3-4年经验,本科,招若干人,1-29发布,国企,1000-5000人,"通信/电信/网络设备,互联网/电子商务",0.8-1.5万/月
C++高级研发工程师-视频能行业能力中心,中移物联网有限公司,成都-高新区,3-4年经验,本科,招若干人,1-29发布,国企,1000-5000人,"通信/电信/网络设备,互联网/电子商务",0.8-1.5万/月
c++工程师,随锐科技集团股份有限公司,成都-高新区,3-4年经验,本科,招1人,1-26发布,上市公司,150-500人,"计算机软件,互联网/电子商务",1.2-2万/月
C++工程师,格尔软件股份有限公司,北京-东城区,3-4年经验,本科,招5人,1-29发布,上市公司,150-500人,"计算机软件,互联网/电子商务",1-2万/月
C++工程师（Linux）,沃通电子认证服务有限公司,深圳-南山区,2年经验,本科,招2人,1-28发布,民营公司,50-150人,"互联网/电子商务,计算机软件",20-30万/年
C++工程师（Linux）,深圳前海小鸟云计算有限公司,深圳-南山区,在校生/应届生,大专,招1人,1-27发布,民营公司,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",0.8-1.3万/月
C++工程师--XA,深圳奥比中光科技有限公司,西安-高新技术产业开发区,3-4年经验,本科,招2人,1-28发布,民营公司,500-1000人,"互联网/电子商务,电子技术/半导体/集成电路",1-2万/月
C++后台工程师,上海美亦健健康管理有限公司,上海-黄浦区,3-4年经验,本科,招1人,1-12发布,民营公司,50-150人,"互联网/电子商务,娱乐/休闲/体育",2-3.5万/月
c++后台开发工程师,广州酷麦信息科技有限公司,广州-天河区,3-4年经验,本科,招1人,1-28发布,民营公司,50-150人,互联网/电子商务,1.5-2.5万/月
c++后台开发工程师,腾讯RDM,深圳-南山区,1年经验,本科,招若干人,9-21发布,上市公司,1000-5000人,"计算机软件,互联网/电子商务",1.3-1.8万/月
C++后台开发工程师,深圳市乐易网络股份有限公司,深圳-南山区,在校生/应届生,本科,招若干人,1-28发布,民营公司,150-500人,"网络游戏,互联网/电子商务",1-1.2万/月
C++架构师,广联达,西安-未央区,1年以上经验,本科,招2人,1-15发布,上市公司,5000-10000人,"计算机软件,互联网/电子商务",1.5-3万/月
C++界面研发工程师,深圳市七星石科技有限公司,深圳-福田区,1年经验,本科,招若干人,1-28发布,民营公司,少于50人,"计算机软件,互联网/电子商务",1-2万/月
C++开发,上海雅捷信息技术股份有限公司,上海-闵行区,1年经验,本科,招3人,1-29发布,上市公司,150-500人,"计算机软件,互联网/电子商务",0.8-1.3万/月
C++开发（2021校招）,广州六一信息科技有限公司,广州-天河区,在校生/应届生,本科,招若干人,9-22发布,民营公司,1000-5000人,"教育/培训/院校,互联网/电子商务",1-1.5万/月
C++开发（校招）,上海网达软件股份有限公司,上海-浦东新区,在校生/应届生,硕士,招1人,9-7发布,上市公司,1000-5000人,"计算机软件,互联网/电子商务",1-2万/月
C++开发程序员,沈阳中辉云科技有限公司,沈阳,无需经验,大专,招若干人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",6-8千/月
C++开发程序员,滁州好游网络科技开发有限公司,滁州,1年经验,大专,招2人,1-27发布,民营公司,50-150人,"网络游戏,互联网/电子商务",0.6-1.2万/月
C++开发工程师,西安三图信息技术有限公司,西安-雁塔区,2年经验,本科,招2人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",0.8-1万/月
C++开发工程师,浙江溢米教育科技有限公司,上海-普陀区,2年经验,本科,招1人,1-29发布,民营公司,1000-5000人,互联网/电子商务,1.5-2.5万/月
C++开发工程师,象无形（上海）信息科技有限公司,上海-徐汇区,1年经验,本科,招3人,1-29发布,民营公司,50-150人,"互联网/电子商务,计算机软件",0.8-1.5万/月
C++开发工程师,上海雅捷信息技术股份有限公司,上海-闵行区,1年经验,本科,招若干人,1-29发布,上市公司,150-500人,"计算机软件,互联网/电子商务",1-1.5万/月
C++开发工程师,北京三六九数动科技有限公司,北京-朝阳区,3-4年经验,本科,招3人,1-29发布,民营公司,1000-5000人,"互联网/电子商务,计算机软件",3-4万/月
C++开发工程师,爱回收,上海-杨浦区,5-7年经验,本科,招2人,1-29发布,民营公司,5000-10000人,"互联网/电子商务,环保",2-2.6万/月
C++开发工程师,陕西先秦网络科技有限责任公司,深圳-福田区,无需经验,大专,招3人,1-29发布,民营公司,,互联网/电子商务,0.8-1万/月
C++开发工程师,成都激水信息技术有限公司,成都-武侯区,3-4年经验,本科,招3人,1-29发布,民营公司,150-500人,"互联网/电子商务,通信/电信/网络设备",10-15万/年
C++开发工程师,深圳市华付信息技术有限公司,深圳-南山区,无需经验,本科,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",2-3万/月
C++开发工程师,四川坤贝网络科技有限公司,成都-成华区,无需经验,大专,招若干人,1-29发布,民营公司,50-150人,"互联网/电子商务,通信/电信运营、增值服务",3-4.5千/月
C++开发工程师,武汉灵舸动力科技有限公司,武汉-?~口区,1年经验,本科,招4人,1-29发布,民营公司,少于50人,"计算机软件,互联网/电子商务",0.5-1万/月
C++开发工程师,广东领智电子商务有限公司,佛山-顺德区,3-4年经验,大专,招2人,1-29发布,民营公司,少于50人,互联网/电子商务,1-2.5万/月
C++开发工程师,博彦科技股份有限公司,北京,1年经验,本科,招3人,1-29发布,上市公司,10000人以上,"计算机软件,互联网/电子商务",0.8-1万/月
C++开发工程师,深圳市腾客科技有限公司,深圳-宝安区,在校生/应届生,本科,招2人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",5-8千/月
C++开发工程师,武汉泰乐奇信息科技有限公司,武汉-洪山区,2年经验,大专,招1人,1-29发布,民营公司,50-150人,"互联网/电子商务,计算机软件",1-1.5万/月
